id,Elevation,Aspect,Slope,Wilderness,Soil_Type,Hillshade_9am,Hillshade_noon,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Fire_Points,Labels
12475,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,2,low,4
12476,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,1,low,4
12477,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,4,4,low,5
12478,elevation_low,aspect_medium,slope_high,cache,vanet_b,hillshade_9am_max,hillnoon_min,0,0,low,2
12479,elevation_low,aspect_medium,slope_low,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12480,elevation_ultra,aspect_high,slope_medium,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,4,3,mid,5
12481,elevation_high,aspect_high,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_max,4,4,mid,5
12482,elevation_high,aspect_high,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,5,4,low,5
12483,elevation_high,aspect_high,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_max,2,1,mid,0
12484,elevation_low,aspect_high,slope_medium,cache,vanet_a,hillshade_9am_min,hillnoon_max,5,0,low,5
12485,elevation_low,aspect_high,slope_low,cache,pachic_a,hillshade_9am_max,hillnoon_max,0,0,low,0
12486,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low,2
12487,elevation_low,aspect_high,slope_ultra,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,1,low,5
12488,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,5,4,low,4
12489,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,low,4
12490,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,1,2,low,4
12491,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,1,1,low,4
12492,elevation_low,aspect_low,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,3,low,1
12493,elevation_low,aspect_low,slope_high,cache,vanet_b,hillshade_9am_min,hillnoon_min,0,0,low,2
12494,elevation_low,aspect_low,slope_high,cache,vanet_b,hillshade_9am_min,hillnoon_min,0,0,low,2
12495,elevation_low,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,0,0,low,2
12496,elevation_ultra,aspect_high,slope_medium,rawah,leighcan_a,hillshade_9am_min,hillnoon_max,4,4,mid,5
12497,elevation_high,aspect_ultra,slope_high,comanche,catamount_b,hillshade_9am_min,hillnoon_max,5,4,mid,3
12498,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_min,hillnoon_max,2,1,mid,0
12499,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,2,1,mid,4
12500,elevation_low,aspect_high,slope_high,cache,cathedral_a,hillshade_9am_max,hillnoon_max,0,0,low,0
12501,elevation_low,aspect_high,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12502,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,5,4,low,4
12503,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,low,4
12504,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,low,4
12505,elevation_low,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,2,1,low,2
12506,elevation_low,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,0,0,low,2
12507,elevation_low,aspect_medium,slope_low,cache,vanet_c,hillshade_9am_max,hillnoon_max,0,0,low,2
12508,elevation_high,aspect_medium,slope_high,comanche,leighcan_g,hillshade_9am_max,hillnoon_min,4,3,low,4
12509,elevation_high,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_max,1,0,mid,0
12510,elevation_high,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_max,0,0,mid,0
12511,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low,2
12512,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12513,elevation_low,aspect_ultra,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12514,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low,2
12515,elevation_low,aspect_ultra,slope_ultra,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12516,elevation_low,aspect_ultra,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_min,4,4,mid,1
12517,elevation_low,aspect_medium,slope_medium,cache,vanet_a,hillshade_9am_max,hillnoon_min,5,0,low,4
12518,elevation_low,aspect_high,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,1,low,5
12519,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,low,4
12520,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,1,low,4
12521,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12522,elevation_low,aspect_ultra,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_max,4,4,low,1
12523,elevation_low,aspect_ultra,slope_medium,cache,vanet_b,hillshade_9am_min,hillnoon_min,4,4,low,1
12524,elevation_low,aspect_low,slope_ultra,cache,vanet_b,hillshade_9am_min,hillnoon_min,3,0,low,2
12525,elevation_low,aspect_low,slope_ultra,cache,vanet_b,hillshade_9am_min,hillnoon_min,2,1,low,2
12526,elevation_ultra,aspect_high,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,mid,0
12527,elevation_high,aspect_ultra,slope_ultra,rawah,como_b,hillshade_9am_min,hillnoon_min,2,2,low,3
12528,elevation_high,aspect_medium,slope_medium,comanche,leighcan_g,hillshade_9am_max,hillnoon_min,4,3,low,4
12529,elevation_low,aspect_ultra,slope_medium,cache,vanet_a,hillshade_9am_min,hillnoon_max,4,3,low,1
12530,elevation_low,aspect_high,slope_low,cache,cathedral_a,hillshade_9am_min,hillnoon_max,0,0,mid,0
12531,elevation_low,aspect_low,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12532,elevation_low,aspect_medium,slope_ultra,cache,vanet_a,hillshade_9am_max,hillnoon_min,5,4,low,4
12533,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,5,4,low,4
12534,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,low,4
12535,elevation_low,aspect_ultra,slope_high,cache,ratake_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12536,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12537,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12538,elevation_low,aspect_ultra,slope_high,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12539,elevation_high,aspect_medium,slope_medium,comanche,leighcan_g,hillshade_9am_max,hillnoon_min,4,3,low,4
12540,elevation_high,aspect_high,slope_low,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,4,4,low,5
12541,elevation_low,aspect_low,slope_medium,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12542,elevation_low,aspect_high,slope_ultra,cache,vanet_a,hillshade_9am_max,hillnoon_min,5,4,mid,4
12543,elevation_low,aspect_high,slope_ultra,cache,vanet_a,hillshade_9am_max,hillnoon_min,5,4,low,4
12544,elevation_low,aspect_medium,slope_ultra,cache,vanet_a,hillshade_9am_max,hillnoon_min,5,4,low,4
12545,elevation_low,aspect_high,slope_high,cache,vanet_a,hillshade_9am_max,hillnoon_min,5,4,low,4
12546,elevation_low,aspect_high,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_max,5,4,low,5
12547,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,5,4,low,5
12548,elevation_low,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,4,4,low,5
12549,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,4,4,low,5
12550,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,low,4
12551,elevation_low,aspect_ultra,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,4,4,low,1
12552,elevation_ultra,aspect_high,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,mid,0
12553,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,5,4,low,4
12554,elevation_high,aspect_medium,slope_medium,comanche,leighcan_g,hillshade_9am_max,hillnoon_min,4,3,low,4
12555,elevation_high,aspect_high,slope_low,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,3,4,low,5
12556,elevation_low,aspect_medium,slope_medium,cache,gateview_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
12557,elevation_low,aspect_low,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12558,elevation_low,aspect_ultra,slope_ultra,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12559,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,2,mid,3
12560,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,mid,3
12561,elevation_low,aspect_high,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_max,5,4,low,5
12562,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,5,4,low,5
12563,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low,4
12564,elevation_low,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low,4
12565,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,3,4,low,5
12566,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,1,low,2
12567,elevation_low,aspect_medium,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,low,2
12568,elevation_low,aspect_high,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_max,3,4,low,5
12569,elevation_low,aspect_low,slope_ultra,cache,vanet_b,hillshade_9am_min,hillnoon_min,3,3,low,1
12570,elevation_low,aspect_low,slope_low,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12571,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_max,4,4,low,3
12572,elevation_low,aspect_high,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,mid,0
12573,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12574,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,mid,3
12575,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,mid,3
12576,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,1,1,low,4
12577,elevation_low,aspect_medium,slope_medium,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12578,elevation_low,aspect_ultra,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,low,2
12579,elevation_low,aspect_ultra,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,0,0,low,2
12580,elevation_low,aspect_ultra,slope_high,cache,vanet_b,hillshade_9am_min,hillnoon_min,3,4,low,1
12581,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,1,low,3
12582,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low,3
12583,elevation_low,aspect_high,slope_high,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
12584,elevation_low,aspect_ultra,slope_medium,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,mid,2
12585,elevation_low,aspect_ultra,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12586,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12587,elevation_low,aspect_medium,slope_medium,cache,bullwark_a,hillshade_9am_max,hillnoon_min,3,3,low,4
12588,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12589,elevation_low,aspect_ultra,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_max,4,1,low,3
12590,elevation_low,aspect_ultra,slope_ultra,cache,pachic_a,hillshade_9am_min,hillnoon_max,0,1,low,2
12591,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,mid,2
12592,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,mid,2
12593,elevation_low,aspect_high,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,mid,0
12594,elevation_low,aspect_medium,slope_high,cache,gateview_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
12595,elevation_low,aspect_ultra,slope_ultra,cache,gateview_a,hillshade_9am_min,hillnoon_min,1,1,mid,2
12596,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,mid,3
12597,elevation_low,aspect_medium,slope_ultra,cache,bullwark_a,hillshade_9am_max,hillnoon_min,4,4,low,4
12598,elevation_low,aspect_medium,slope_ultra,cache,bullwark_a,hillshade_9am_max,hillnoon_min,4,4,low,4
12599,elevation_low,aspect_medium,slope_ultra,cache,bullwark_a,hillshade_9am_max,hillnoon_min,3,3,low,4
12600,elevation_low,aspect_medium,slope_high,cache,bullwark_a,hillshade_9am_max,hillnoon_min,2,3,low,4
12601,elevation_low,aspect_high,slope_ultra,cache,cathedral_a,hillshade_9am_min,hillnoon_max,2,3,low,5
12602,elevation_low,aspect_ultra,slope_medium,cache,vanet_b,hillshade_9am_min,hillnoon_max,3,3,low,1
12603,elevation_low,aspect_ultra,slope_medium,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12604,elevation_low,aspect_low,slope_ultra,cache,ratake_a,hillshade_9am_min,hillnoon_min,4,3,low,3
12605,elevation_high,aspect_medium,slope_medium,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,3,low,4
12606,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low,3
12607,elevation_low,aspect_medium,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12608,elevation_low,aspect_low,slope_medium,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12609,elevation_low,aspect_high,slope_high,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,1,mid,2
12610,elevation_low,aspect_high,slope_high,cache,gateview_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
12611,elevation_low,aspect_ultra,slope_ultra,cache,gateview_a,hillshade_9am_min,hillnoon_min,2,1,mid,3
12612,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low,4
12613,elevation_low,aspect_low,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12614,elevation_low,aspect_ultra,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,4,low,1
12615,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,1,low,3
12616,elevation_low,aspect_high,slope_medium,cache,ratake_a,hillshade_9am_min,hillnoon_max,3,2,low,5
12617,elevation_low,aspect_ultra,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,4,low,1
12618,elevation_low,aspect_low,slope_medium,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12619,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12620,elevation_low,aspect_high,slope_medium,cache,gateview_a,hillshade_9am_max,hillnoon_max,0,0,mid,0
12621,elevation_low,aspect_ultra,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,5,4,mid,1
12622,elevation_low,aspect_medium,slope_medium,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low,4
12623,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low,4
12624,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low,4
12625,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low,4
12626,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,low,4
12627,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12628,elevation_low,aspect_medium,slope_low,cache,cryaquolis_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12629,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12630,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,1,low,3
12631,elevation_high,aspect_medium,slope_medium,comanche,leighcan_g,hillshade_9am_max,hillnoon_min,4,3,low,4
12632,elevation_low,aspect_high,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12633,elevation_low,aspect_low,slope_low,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12634,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12635,elevation_low,aspect_low,slope_ultra,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,1,mid,2
12636,elevation_low,aspect_low,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12637,elevation_low,aspect_ultra,slope_medium,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12638,elevation_low,aspect_medium,slope_low,cache,gateview_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
12639,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,mid,2
12640,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid,3
12641,elevation_low,aspect_low,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,4,mid,1
12642,elevation_low,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low,4
12643,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,low,4
12644,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,low,4
12645,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,1,1,low,4
12646,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,1,low,2
12647,elevation_low,aspect_high,slope_medium,cache,cathedral_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12648,elevation_low,aspect_medium,slope_medium,cache,cryaquolis_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12649,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12650,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12651,elevation_low,aspect_low,slope_ultra,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12652,elevation_high,aspect_medium,slope_medium,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,3,low,4
12653,elevation_high,aspect_medium,slope_medium,comanche,leighcan_g,hillshade_9am_max,hillnoon_min,3,3,low,4
12654,elevation_low,aspect_high,slope_medium,cache,bullwark_b,hillshade_9am_max,hillnoon_max,3,1,low,0
12655,elevation_low,aspect_low,slope_low,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12656,elevation_low,aspect_high,slope_high,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12657,elevation_low,aspect_high,slope_high,cache,pachic_a,hillshade_9am_max,hillnoon_max,0,0,low,0
12658,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12659,elevation_low,aspect_low,slope_ultra,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,1,low,2
12660,elevation_low,aspect_low,slope_ultra,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12661,elevation_low,aspect_high,slope_ultra,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,1,mid,4
12662,elevation_low,aspect_low,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12663,elevation_low,aspect_ultra,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12664,elevation_low,aspect_low,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12665,elevation_low,aspect_ultra,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12666,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid,3
12667,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid,3
12668,elevation_low,aspect_high,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,4,4,mid,5
12669,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low,4
