id,Elevation,Aspect,Slope,Wilderness,Soil_Type,Hillshade_9am,Hillshade_noon,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Fire_Points
12183,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low
12184,elevation_high,aspect_medium,slope_low,rawah,como_a,hillshade_9am_max,hillnoon_max,0,0,low
12185,elevation_high,aspect_medium,slope_low,rawah,como_b,hillshade_9am_min,hillnoon_min,0,0,low
12186,elevation_high,aspect_medium,slope_medium,rawah,como_b,hillshade_9am_max,hillnoon_min,1,0,low
12187,elevation_medium,aspect_medium,slope_ultra,rawah,como_b,hillshade_9am_max,hillnoon_min,2,0,low
12188,elevation_high,aspect_ultra,slope_ultra,comanche,catamount_a,hillshade_9am_min,hillnoon_min,4,4,mid
12189,elevation_high,aspect_ultra,slope_medium,comanche,catamount_a,hillshade_9am_min,hillnoon_min,4,3,mid
12190,elevation_low,aspect_medium,slope_ultra,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,1,low
12191,elevation_low,aspect_medium,slope_high,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,low
12192,elevation_low,aspect_low,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low
12193,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
12194,elevation_low,aspect_low,slope_ultra,cache,cathedral_a,hillshade_9am_min,hillnoon_min,2,3,low
12195,elevation_ultra,aspect_high,slope_low,rawah,como_a,hillshade_9am_max,hillnoon_max,4,0,mid
12196,elevation_high,aspect_medium,slope_low,rawah,como_b,hillshade_9am_max,hillnoon_min,0,0,low
12197,elevation_high,aspect_medium,slope_medium,rawah,como_b,hillshade_9am_max,hillnoon_min,1,0,low
12198,elevation_high,aspect_high,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,3,1,mid
12199,elevation_high,aspect_low,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,5,0,low
12200,elevation_medium,aspect_ultra,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,0,0,low
12201,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low
12202,elevation_high,aspect_high,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,4,1,mid
12203,elevation_low,aspect_high,slope_ultra,cache,cathedral_a,hillshade_9am_min,hillnoon_max,0,1,low
12204,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low
12205,elevation_high,aspect_low,slope_high,rawah,como_b,hillshade_9am_min,hillnoon_min,2,1,low
12206,elevation_high,aspect_ultra,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,4,2,mid
12207,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low
12208,elevation_low,aspect_high,slope_high,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,low
12209,elevation_low,aspect_high,slope_low,cache,cathedral_a,hillshade_9am_max,hillnoon_max,0,0,low
12210,elevation_low,aspect_high,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low
12211,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,2,low
12212,elevation_low,aspect_ultra,slope_medium,cache,cathedral_a,hillshade_9am_min,hillnoon_max,4,0,low
12213,elevation_high,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,1,0,low
12214,elevation_high,aspect_medium,slope_medium,rawah,como_b,hillshade_9am_max,hillnoon_min,2,0,low
12215,elevation_medium,aspect_ultra,slope_medium,comanche,typic_b,hillshade_9am_min,hillnoon_min,0,0,mid
12216,elevation_low,aspect_high,slope_ultra,cache,cathedral_a,hillshade_9am_min,hillnoon_max,0,0,low
12217,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low
12218,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,low
12219,elevation_low,aspect_medium,slope_ultra,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,low
12220,elevation_low,aspect_high,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low
12221,elevation_low,aspect_high,slope_high,cache,cathedral_a,hillshade_9am_max,hillnoon_max,0,0,low
12222,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low
12223,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,3,low
12224,elevation_high,aspect_high,slope_ultra,rawah,como_b,hillshade_9am_max,hillnoon_min,3,0,low
12225,elevation_medium,aspect_high,slope_ultra,rawah,como_b,hillshade_9am_max,hillnoon_min,4,4,low
12226,elevation_medium,aspect_ultra,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,0,0,low
12227,elevation_low,aspect_medium,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low
12228,elevation_high,aspect_high,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_max,3,1,low
12229,elevation_high,aspect_high,slope_ultra,rawah,como_b,hillshade_9am_max,hillnoon_min,3,0,low
12230,elevation_low,aspect_low,slope_high,cache,vanet_a,hillshade_9am_max,hillnoon_min,4,4,low
12231,elevation_low,aspect_medium,slope_high,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,low
12232,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low
12233,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low
12234,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,low
12235,elevation_high,aspect_high,slope_medium,rawah,como_b,hillshade_9am_min,hillnoon_max,4,1,low
12236,elevation_high,aspect_high,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_max,4,1,low
12237,elevation_high,aspect_high,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_min,3,0,low
12238,elevation_medium,aspect_ultra,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,0,0,low
12239,elevation_high,aspect_high,slope_medium,comanche,catamount_b,hillshade_9am_max,hillnoon_max,1,1,mid
12240,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low
12241,elevation_low,aspect_ultra,slope_ultra,cache,vanet_a,hillshade_9am_min,hillnoon_min,3,3,low
12242,elevation_low,aspect_medium,slope_ultra,cache,cathedral_a,hillshade_9am_max,hillnoon_min,2,4,low
12243,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low
12244,elevation_medium,aspect_ultra,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,0,0,low
12245,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
12246,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,4,low
12247,elevation_high,aspect_high,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_max,4,0,low
12248,elevation_high,aspect_medium,slope_medium,comanche,catamount_b,hillshade_9am_max,hillnoon_min,2,1,mid
12249,elevation_low,aspect_low,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_min,4,4,low
12250,elevation_low,aspect_low,slope_medium,cache,vanet_a,hillshade_9am_min,hillnoon_min,4,4,low
12251,elevation_low,aspect_medium,slope_medium,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,low
12252,elevation_ultra,aspect_high,slope_high,rawah,leighcan_i,hillshade_9am_min,hillnoon_max,6,4,mid
12253,elevation_medium,aspect_medium,slope_medium,comanche,leighcan_g,hillshade_9am_max,hillnoon_min,1,1,low
12254,elevation_high,aspect_low,slope_ultra,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,4,4,low
12255,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low
12256,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low
12257,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,0,low
12258,elevation_high,aspect_ultra,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,0,0,low
12259,elevation_high,aspect_low,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,0,0,mid
12260,elevation_low,aspect_high,slope_low,cache,cathedral_a,hillshade_9am_max,hillnoon_max,0,0,low
12261,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,low
12262,elevation_ultra,aspect_high,slope_medium,rawah,leighcan_i,hillshade_9am_min,hillnoon_max,6,3,mid
12263,elevation_high,aspect_high,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_max,4,3,low
12264,elevation_high,aspect_ultra,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,1,0,low
12265,elevation_high,aspect_high,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,0,0,low
12266,elevation_low,aspect_low,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_min,4,4,low
12267,elevation_low,aspect_low,slope_low,cache,vanet_a,hillshade_9am_min,hillnoon_min,4,3,low
12268,elevation_low,aspect_ultra,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low
12269,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low
12270,elevation_medium,aspect_ultra,slope_high,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,4,0,low
12271,elevation_high,aspect_ultra,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,0,0,low
12272,elevation_high,aspect_ultra,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,0,0,low
12273,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low
12274,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low
12275,elevation_low,aspect_ultra,slope_ultra,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,1,low
12276,elevation_low,aspect_medium,slope_ultra,cache,cathedral_a,hillshade_9am_max,hillnoon_min,4,4,low
12277,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low
12278,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low
12279,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,low
12280,elevation_high,aspect_high,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_max,4,3,low
12281,elevation_medium,aspect_high,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_max,4,2,low
12282,elevation_high,aspect_ultra,slope_high,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,0,0,low
12283,elevation_high,aspect_high,slope_high,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,0,1,low
12284,elevation_high,aspect_medium,slope_medium,comanche,leighcan_c,hillshade_9am_max,hillnoon_min,0,0,mid
12285,elevation_low,aspect_low,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_min,3,1,low
12286,elevation_low,aspect_medium,slope_medium,cache,gateview_a,hillshade_9am_max,hillnoon_min,0,0,low
12287,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low
12288,elevation_low,aspect_ultra,slope_ultra,cache,ratake_a,hillshade_9am_min,hillnoon_min,0,1,low
12289,elevation_ultra,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,0,0,mid
12290,elevation_high,aspect_high,slope_high,rawah,como_b,hillshade_9am_min,hillnoon_max,3,3,low
12291,elevation_high,aspect_high,slope_high,rawah,como_b,hillshade_9am_min,hillnoon_max,3,3,low
12292,elevation_high,aspect_ultra,slope_high,comanche,typic_a,hillshade_9am_min,hillnoon_max,1,1,low
12293,elevation_high,aspect_ultra,slope_high,comanche,typic_a,hillshade_9am_min,hillnoon_max,1,0,mid
12294,elevation_high,aspect_ultra,slope_high,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,4,4,mid
12295,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,low
12296,elevation_low,aspect_high,slope_ultra,cache,cathedral_a,hillshade_9am_min,hillnoon_max,2,3,low
12297,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low
12298,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low
12299,elevation_medium,aspect_high,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_max,3,2,low
12300,elevation_medium,aspect_high,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_max,3,2,low
12301,elevation_high,aspect_ultra,slope_low,comanche,typic_a,hillshade_9am_min,hillnoon_max,0,0,mid
12302,elevation_high,aspect_low,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_min,3,1,mid
12303,elevation_high,aspect_ultra,slope_high,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,4,1,low
12304,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
12305,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low
12306,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,low
12307,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low
12308,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
12309,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low
12310,elevation_ultra,aspect_high,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,5,3,mid
12311,elevation_ultra,aspect_high,slope_ultra,rawah,como_a,hillshade_9am_max,hillnoon_min,6,2,mid
12312,elevation_high,aspect_ultra,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,0,0,low
12313,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_max,4,4,low
12314,elevation_low,aspect_low,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low
12315,elevation_low,aspect_medium,slope_ultra,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,1,low
12316,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low
12317,elevation_high,aspect_ultra,slope_medium,comanche,typic_a,hillshade_9am_min,hillnoon_max,0,0,low
12318,elevation_low,aspect_ultra,slope_high,cache,cathedral_a,hillshade_9am_min,hillnoon_max,4,3,low
12319,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,low
12320,elevation_medium,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,2,low
12321,elevation_low,aspect_medium,slope_ultra,cache,bullwark_a,hillshade_9am_max,hillnoon_min,2,3,low
12322,elevation_low,aspect_medium,slope_ultra,cache,bullwark_a,hillshade_9am_max,hillnoon_min,2,2,low
12323,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low
12324,elevation_high,aspect_ultra,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,1,1,low
12325,elevation_low,aspect_high,slope_ultra,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,low
12326,elevation_low,aspect_ultra,slope_medium,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low
12327,elevation_low,aspect_low,slope_ultra,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,4,low
12328,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
12329,elevation_high,aspect_ultra,slope_high,comanche,catamount_b,hillshade_9am_min,hillnoon_max,2,1,low
12330,elevation_high,aspect_ultra,slope_ultra,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,3,2,mid
12331,elevation_low,aspect_low,slope_ultra,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,1,low
12332,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low
12333,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
12334,elevation_low,aspect_low,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,3,3,low
12335,elevation_low,aspect_high,slope_medium,cache,pachic_a,hillshade_9am_max,hillnoon_max,0,0,low
12336,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low
12337,elevation_low,aspect_medium,slope_ultra,cache,gateview_a,hillshade_9am_max,hillnoon_min,0,1,low
12338,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,low
12339,elevation_low,aspect_ultra,slope_medium,cache,haploborolis_a,hillshade_9am_min,hillnoon_min,0,0,low
12340,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,low
12341,elevation_ultra,aspect_high,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,5,3,mid
12342,elevation_high,aspect_low,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,3,low
12343,elevation_low,aspect_high,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_max,0,0,low
12344,elevation_low,aspect_high,slope_ultra,cache,cathedral_a,hillshade_9am_min,hillnoon_max,4,4,low
12345,elevation_low,aspect_low,slope_ultra,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,3,low
12346,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,low
12347,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
12348,elevation_low,aspect_ultra,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,3,3,low
12349,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low
12350,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low
12351,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,low
12352,elevation_low,aspect_medium,slope_medium,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,low
12353,elevation_low,aspect_medium,slope_ultra,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,0,low
12354,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,2,low
12355,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low
12356,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,5,4,low
12357,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low
12358,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,low
12359,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,low
12360,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,low
12361,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,low
12362,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low
12363,elevation_low,aspect_medium,slope_ultra,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,1,low
12364,elevation_low,aspect_high,slope_ultra,cache,cathedral_a,hillshade_9am_min,hillnoon_max,5,0,low
12365,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
12366,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low
12367,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low
12368,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,low
12369,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low
12370,elevation_ultra,aspect_high,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,5,3,mid
12371,elevation_medium,aspect_low,slope_low,comanche,typic_b,hillshade_9am_min,hillnoon_min,0,0,mid
12372,elevation_low,aspect_low,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,low
12373,elevation_low,aspect_high,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,low
12374,elevation_low,aspect_high,slope_medium,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,low
12375,elevation_low,aspect_medium,slope_low,cache,pachic_a,hillshade_9am_max,hillnoon_min,0,0,low
12376,elevation_low,aspect_ultra,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low
12377,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low
